X1	X2	X3	X4	X5	Y
31.63224795055588	46.41246689599274	68.75717873678938	86.63020715439596	58.547277496746496	-641.1610218217293
46.784176117246844	57.4263230078749	3.563261132889839	44.776676775377155	85.78317909584425	-1607.7945486427905
58.06311602911275	68.16238250267527	93.2578182798957	2.1319421150452156	62.80048688032785	-497.17804406262417
22.767576296641025	57.555701247320826	92.51178527535295	36.60380352253342	58.73207067913037	-516.3118890125347
49.276334838047696	25.407684511240337	81.97437674612948	17.660012834211347	56.41641383839565	-432.08631954210375
42.919510054251475	97.0756778267617	98.90973353457579	56.8479982655656	25.890185064868277	206.24728578065776
14.945655563589021	60.14944251021824	49.67844924748499	19.973156643629185	72.7510573579032	-1122.5844782451204
28.58170198199417	44.196185859578506	8.971222526985445	94.44608333521514	32.293751470932676	-541.5275516433514
27.67090854187808	88.2501418460929	60.30698487168097	99.0004830110359	28.323663454138792	-149.5617912014677
60.8899432601913	63.04844658337421	56.632232553807015	17.987163584077525	68.75188056216271	-858.9906001694053
39.86474305267692	89.16479286118445	68.83141041221754	69.67468214296528	88.64565348912592	-1260.6637606001495
51.26635359535639	16.205209108933914	36.532232738659395	10.091330001029853	40.958317952579904	-425.84687820384704
67.52819690750644	43.047534539984476	53.586437346502635	54.91580149255011	41.769814092801674	-300.75416424798027
71.15509162673607	16.48542653207008	95.22028576850813	46.96486884502915	96.6945121902603	-1070.3683950775107
75.54686127751503	86.83989980791263	42.86691794961439	81.70878069562845	98.45710962087284	-1529.2730827455239
62.513938173661934	71.76347463304458	57.447561521180454	92.17456919654151	46.23525621728602	-406.7938538095159
57.73750988697969	35.327358046969614	33.587768128117204	80.23773412415025	21.54912324386632	-57.98291636653653
61.92324269258521	85.01738785673723	94.5690886775086	91.42670196885463	25.596072143204985	250.81451809947896
14.79141211577073	37.536926423864855	52.19371917053783	61.47950786148036	8.372148486156938	204.75037439407336
14.870221549849283	19.20227465737773	29.204977760108484	19.58754159676186	17.369767930832193	-117.55212430371435
51.903641786268906	56.40418827857484	40.05272027134649	45.38060021204038	20.50062183560575	-30.336657732457752
16.25748427305833	26.294594528867254	10.700026193642941	45.105244280084335	10.120542858846504	-105.03281553112176
88.94131391897213	65.17029225802416	92.5451177744261	20.140533238979675	65.07879970527026	-452.10652018553037
36.39892822886943	25.84522459715576	98.68682322718988	63.63796723692347	2.5105945560519594	723.9474315587424
20.879216061013594	78.45297810271343	1.9205234789045011	54.93802967509037	3.3720243301483044	-69.81215217030723
61.41829795141614	80.88129345515648	27.66667831503963	51.1263661506073	3.311735644980207	230.8056357047652
22.38372473099671	57.85158299141345	70.38060710155428	75.0246737064263	36.51346317641612	-228.30542261586572
48.323460858846964	92.9024305471308	54.37658198864853	14.382779836971283	3.41745822392151	364.3548614715196
82.4864117421712	29.046396841182975	69.396530934554	15.095981593150631	80.56290034710099	-907.0694520148113
12.783185884732573	59.52095044104229	49.8727646263871	94.81108415809635	7.483077483598322	178.2764099258987
14.01247062686265	90.67292106085738	99.26584049803813	40.52520063761246	73.18735783444914	-817.5217823829854
5.071262240135665	68.8403445067694	25.502927594828463	73.9756595784149	87.29732129072339	-1621.0524904370309
24.926133065672506	20.86492305402515	55.14661854756784	39.45606093966612	18.380913528006783	72.32153541583153
45.15135641115271	8.091603081559139	17.818134547321407	62.05171252198777	26.819147381134613	-284.2935396395434
2.8448121573129925	54.0199465617505	87.93057795667568	71.78614055493162	53.21581463823796	-494.28775715784093
31.084873903509504	13.833831715543788	84.04333219387486	18.91046253458768	78.89450130900819	-910.1659108280552
2.180521740273733	80.61208989307993	12.76187178404048	21.199200061531297	51.46800051092937	-1014.0974324025627
54.43349763040972	5.941383822632362	2.7329037220085395	6.725376447702979	17.143967212924537	-166.38990913583416
15.064766820657049	67.61018210881673	54.14559442977932	62.70172558298278	37.627081130952476	-395.9383432574399
26.15494260430569	41.62726834872982	85.54428901976279	80.57811922652085	41.480985994514526	-193.97213728776376
55.918930755626505	74.3877190595661	69.5302305942806	97.3681021142724	9.955273020446775	380.9752269583421
35.72694854172423	24.471227226508706	9.544985229053193	25.74794788258794	33.37442208627196	-517.963926723403
19.522153780868003	18.61071145921942	36.23972761638655	32.828928055570586	26.901802932785333	-244.40221545761625
37.26305922051188	64.88232316696939	89.20322469698124	93.8556707474756	73.098466239467	-790.6398974159052
81.8374980091058	56.99174521594694	59.51020677004011	14.310118681156936	31.015724833493795	-15.222300468224716
50.1196105567545	15.513936260670668	24.68850209195771	18.78069891365175	44.64728916954057	-585.2813733375145
11.601760503711201	70.51536129338999	58.89417062400481	42.6444595111161	85.47234716769276	-1332.897828768078
70.03509922593578	85.28985081182958	89.26686133587032	88.35085786471132	16.313651280651786	423.4104506040342
87.37812552157571	49.545754590443366	51.205851428039985	82.62897696981526	46.76591587652344	-364.28873555990504
14.434089371440862	43.62715808656385	67.145341095887	49.20260424678582	55.50607918123971	-640.4290859258266
1.1886348703441407	96.32623737524936	80.42398076953269	51.29638662346541	25.27199091871274	-35.23228575174289
3.9987161232836965	17.505345564678954	74.48986142057645	77.16167361011951	86.5852567605198	-1215.7853024611886
98.53158705526864	39.5087042515667	32.10445942076115	18.688978700679794	76.25119710764001	-1044.2066692932328
30.67248502740152	94.55797118121603	38.410259807457	90.82628959599398	84.1616706762482	-1416.9021109717767
18.715401305512515	60.443299815290295	11.331617628938584	98.35323927940689	2.511222158330295	24.79978433721144
3.9664137804303223	62.31988739646339	33.34637574683181	85.87213694997769	85.97329054080383	-1536.4618266434263
72.84258262424105	6.2142351217222895	17.93021687274767	98.42152015327173	18.7013884408195	-36.20273795615549
72.03043635425523	86.27068818302016	6.6731094822198855	98.55228843801953	13.665363716178803	-96.77488706829132
93.87499801831474	9.497696680650225	70.18449802082307	31.440940793982065	8.861591222290354	586.1869590742484
6.452641657306213	43.5597540634879	45.73783967151183	38.26168789882306	11.846256228194074	59.03792404513206
58.43189287607792	33.387457741136906	60.94492691400883	79.83375008620115	3.354520229509317	501.4323046949724
64.66247250302159	54.60022798292437	29.20746653178754	28.323482878574445	38.40543882367702	-424.2693212248871
53.729418286952665	58.88375034822696	19.019779642823597	81.35053040634315	28.326076339234973	-331.0785647723033
14.099765706279232	64.64897224724824	76.63572928210925	35.29643256169426	64.52638300132114	-776.4272301800686
77.74386486972134	31.53631099090375	14.869117153608135	64.40340330628194	75.8131336068427	-1210.483568443337
71.5913914843888	68.3256723183037	31.23087663518207	49.54124180857548	45.47181313241626	-544.371624067188
96.12673560301438	10.814806869525817	65.89314313376249	23.684206351098624	29.653509771961982	145.7472064366151
18.869613466875624	50.40077491973709	12.422376864806772	94.9919455193828	79.61457398998333	-1499.1267762651294
78.51351857526	55.990613584661844	5.493247255712519	42.90899347375321	70.89265974281831	-1199.8505219252604
14.786863211802926	56.72270493777635	29.45445737545491	84.51035409186227	56.92498279936397	-944.6805696614625
25.911702155726225	52.94048784909258	35.64142709703292	24.529645829417777	73.04329253444527	-1186.581242391589
6.180337310406281	80.56091640163122	24.479499217137967	7.185895318106194	82.55361307553362	-1541.735671461119
41.116203356880796	87.82628563632153	79.81295975557711	93.40456914879361	53.936901858378874	-484.5249944442169
98.81548323575247	49.908853938953335	86.19595626220635	40.8728587037505	24.224713932152376	365.415010960701
43.18383404538335	13.42976825318425	93.56927400885368	70.93761856196649	43.34155534808097	-95.7244550166779
95.77064500130776	10.59628358480963	87.75989146821841	62.90031286955764	80.31695449068837	-715.3041981171249
65.70920047830293	44.8909946010848	49.569479199604814	30.2754686766454	34.19133382699685	-184.60371530887943
24.30367365776589	67.76396493836822	33.60742660276337	44.64385038212914	88.9681536642007	-1538.964031029741
50.64849287305403	17.373424267229797	28.120893532796444	51.736078312644395	51.561294014575196	-699.8075712099966
8.82910599003851	43.852825690873864	2.1314784672048837	6.116830545924046	5.65696189947208	-115.58439643976574
84.12851914539655	76.06696376243593	85.35454197232119	52.96692679594358	16.573869304169918	442.32300139660373
82.75068849323199	52.585629928390595	8.157114139557509	51.033038565597565	50.76214166067648	-762.4765986853217
44.01286551288376	88.72070897606032	48.41729002810974	3.977284498508782	94.23443706288795	-1502.4498234983998
50.04128951074209	36.33595650508315	93.76920208132485	62.87540112283381	74.34000429290187	-716.6277592616203
78.56799527456243	79.00352711740729	41.06006452120672	15.214599931464212	55.14002766190716	-658.6796428834161
14.011079638984537	53.377553386011044	63.911943871273	21.809884910305467	63.84920212487012	-840.9447498675487
56.80211293691564	10.924535040962235	70.80063724017754	4.430253965337682	72.13287991430246	-787.5713338350218
93.28283967143133	54.97417048309829	13.600090212130633	55.89275544033087	80.56194934424808	-1291.1640068688516
74.11032740212814	41.8151986924888	80.95620475091468	63.561787090892764	79.76907506844107	-848.172284598523
57.53685381636646	52.07716144596293	5.218220579912913	18.588860701928624	64.42940963493116	-1131.5272486360964
95.15783424625621	85.11606551133356	36.50570219842967	52.68078118739189	32.17639612040144	-187.63056979158614
51.94542806385972	10.536410975592169	77.54560514567854	22.145697134065458	23.393925740113495	220.24059443346675
34.40601330008201	37.33508139228917	31.285733214675872	22.91355998471979	28.89101934147248	-292.93729581876164
60.967134754893785	97.77465991841271	51.97304594544914	19.183973101802966	88.04631525981073	-1311.988239231802
78.04930062111204	57.20695556665877	78.64368415455782	70.00559808784166	92.77061052931023	-1127.9654752076226
94.28091948526662	65.6240856306861	72.47226867560296	9.899644518095874	77.64609877617966	-828.3974219692586
95.09922722785271	87.54579151112925	18.726130328116497	60.288254575843794	61.4837150787224	-900.8394991052037
78.83325358769362	35.45141279774731	3.092210371713011	73.7647687688036	78.56890557819311	-1348.6842909965376
82.23087554626322	49.84018163566266	77.75783253669962	45.815565730024396	36.57340313607585	9.68921003850744
91.16749089766276	69.29487318014681	16.969082517994128	60.37807966621386	39.742767412747895	-471.86417111615754
3.1471724676017665	69.15487028485587	99.25425937635947	57.452112549490494	61.92489100513534	-603.431357350241
19.79701154558783	37.83660556745087	19.594045087609224	47.09275543890635	78.4028056409326	-1409.3433681360748
0.8622924472486804	93.0947910833852	65.45710786473774	2.315508455953841	52.1076265842618	-674.460690373711
16.33527310056735	39.66293692235588	21.55234176596974	33.82898007628372	0.1098987981733246	158.01129877766783
60.83088885920146	68.34892072996087	59.76783263393109	27.275934249537002	9.215122998559778	348.21611431396553
40.455533712259204	8.51862467145481	16.09979997579102	85.96255335368089	83.14055000553721	-1437.2644238148841
58.17392084551607	58.291325320486685	24.71186936510922	42.29560151298396	89.44255962636667	-1499.6376697555074
42.61566486604752	26.37366766680813	36.194970063448984	63.70293534658582	59.97035458026795	-844.5689742298817
7.479931321820288	97.41956595059611	21.683405518922193	76.69060428756715	4.166280676756329	-6.52154688780648
98.60884205691849	2.3939793069081228	52.85234567792043	92.96230120081177	45.87581219434461	-254.11727727760183
25.279955881869	28.359118484532274	78.60121321848868	72.02116899946702	21.010541282756922	177.47841603535704
93.25875222014666	82.15246719672251	79.73818552765566	11.719910835340553	20.997716310150217	335.8367619543027
35.430951828317305	96.47067531105156	67.60637113301124	34.1292871580926	95.40637066727291	-1425.060635240479
76.42417287166022	27.20604777165274	34.970902787164974	23.589836587227907	54.063170784993666	-634.4006253463906
75.12677328582173	26.121069504082072	8.762785350700408	72.14617015748158	9.211702138035571	76.36470504757455
52.07296404120885	91.32691402526713	81.58856161871266	88.47790557607716	32.32687824526537	-10.525655475959297
60.25107311586557	29.073116786776467	56.12269131345434	78.65990607717119	8.284488385984679	378.8491740353071
9.11337055712087	22.12657276726452	50.360257410451645	78.23390340516619	31.15359434042748	-265.33654603129
19.225426176679317	56.029010287143336	18.738041330167544	78.76511870701583	5.211335777615211	28.586842001763188
5.260333738679924	90.36015648061763	56.086924367130166	29.062634245074015	94.88219774858167	-1579.6146396663003
48.23018951538971	9.165464240835064	36.095592428527624	90.50834289185008	87.53599048820627	-1362.525558459098
19.150890626090256	57.12649382187108	81.98338654999876	52.930006074944714	91.0273099821728	-1246.336315737065
45.05515789057776	74.97172818426397	14.905283331204854	77.4423945800811	80.58789683474052	-1447.227207888907
91.52021874499718	84.93597822925966	23.672864239728053	51.20267942186023	76.95138228725607	-1183.692918061293
66.279304253705	40.58039919760059	92.24737530892153	75.83262005991995	21.304887150705966	377.89139771184585
15.65718971809893	7.473574145025341	0.027068575780830884	12.286855465235435	15.114448745199105	-262.60149986424483
84.42560273551712	13.347483762136925	77.27560700652218	22.13803733566858	38.81741920225499	4.51018944496991
56.276861128760856	44.75147332371988	13.22934271388505	53.67276948201559	21.20647618359718	-207.4450146121855
45.80221477300028	74.56175862121347	98.78105300347994	89.3080907799596	97.74749806031896	-1200.637704484232
72.96734374819547	82.37857055667729	1.5434229484456163	15.271111127056047	92.68839543197367	-1706.440487312445
53.401179735944496	72.18465317390351	34.072191077863266	67.37271538795531	34.323667137083866	-359.9491191627045
2.697787806699492	16.92758528285536	8.384263711101248	43.407097851154305	55.65259368699182	-1063.1962496248848
34.99855273000494	40.796570989659784	11.427902257689848	14.426781276333255	35.62865856802674	-568.3787683563507
42.33318304084276	80.08490861430604	38.04284376748057	36.536714387	56.57332105341394	-818.2518741876926
75.61731080066326	16.422009042572704	60.031234116416684	95.51641519713382	91.8578371629605	-1206.508181084876
74.86195888085734	59.905631836672	52.6449141672052	33.349131902808	67.1390847646114	-809.5870513158916
15.028308868784656	69.07833906772673	46.05074070978134	54.15321263085121	4.261535489040435	213.1310627262879
76.72214313321707	38.81537424322799	7.854861990090301	52.23553497341692	27.933518598993736	-312.3352828928194
94.9424406953197	71.07141332337844	15.782538165899195	34.59044190721519	48.187254704934176	-639.5114181748085
22.44629518772223	57.09937425262325	39.255395512747896	98.07889723270607	95.53851594537613	-1625.743039007744
77.67053307817841	13.669103972491946	98.86715642781645	45.83355118228594	84.88751384084243	-786.3376865600901
34.66687344790772	47.93081118211885	33.16997524937476	81.48164896629562	79.46947074145584	-1301.129778921889
11.390719886503431	48.38524270500613	59.463997273024695	36.21676438927337	67.58138887281889	-949.5928795907007
99.54344771459971	44.37498572968279	4.035320924557839	85.94269607612112	37.213866109360374	-461.7747183011863
2.356497108904654	95.28461814607508	92.37632925953353	69.34116536640751	29.58536959644925	-33.28821393161138
33.201972676575785	71.25682501448101	9.552792438416201	55.32971011298849	0.05491455737186568	94.12034893672244
60.01794596094787	50.44179372304425	46.16437415011233	92.27488849662667	5.673108350695943	339.30049619666676
16.845666226417144	67.14906406526559	82.67204952633104	87.99951347419524	62.06829361426258	-679.2735909869484
68.93589102017447	47.132673259794224	64.65425733403616	65.26708845191013	21.55720042643775	181.11079261022735
80.78139998429728	0.559728570798923	24.85144452330922	34.327075963712225	71.93020054983373	-1022.859427951417
88.64866715350726	19.27527310319479	99.56672778346177	66.94551532456859	74.74462693977512	-551.254715953943
30.824633064002683	26.902883298296963	70.95725826126771	98.2873264184116	56.272705411691085	-563.1822845112366
33.82304446092097	92.47802036272738	94.98611715344755	6.449095097574942	45.79410238268219	-241.98811455947543
21.794132023904268	34.20199241681669	32.59109809324659	99.68417396790996	70.65959815899382	-1153.8738728722542
78.20625673772884	19.63231828935792	93.74598831255135	36.050288595578074	25.908589915907132	353.03657179354525
63.42197286654324	41.209960095160916	88.83600527079734	38.3435458368076	94.6708926267617	-1122.509857135184
64.16996907292724	94.90491131344403	45.901696611593536	85.07015802357155	21.254911660150665	-6.181361016520839
17.893977186611565	37.823057961780414	6.7227377956668	74.14633267897386	38.87567952984911	-714.5955524292602
34.20249573609306	78.3348886367362	45.2204204975557	45.716996217115856	22.875485084780433	-116.69415964117582
44.390991065531516	95.75676867101153	20.54878101751829	19.274257455761067	13.312921821803492	-85.00076478785877
18.28799455704789	84.81343227046231	75.15414632509312	34.57890526638913	48.00637870780717	-463.99799847981035
26.410952417562928	54.75250751616352	78.84971919859558	29.64279186178699	6.778469488823413	440.858994350226
25.70262062195462	43.46189294181841	59.339480459869954	30.906192194375294	84.96721241074899	-1250.3219160718445
83.13813049905325	81.64924299973035	67.06996586686867	90.87301551875811	59.316195289363314	-549.0689962217562
57.74059203967637	5.991273129138774	48.24372367443344	88.12445322611892	60.2155069641247	-699.3735705715695
5.752030279130427	67.33735515904785	4.530989641663985	33.819548425286364	17.661411324339948	-371.5925633168076
85.51762616276416	37.97337637976146	21.404591635853944	86.15971367711388	55.18274076141785	-735.2431716688483
71.77958074405834	77.8213615173597	33.24828441179921	4.453155773450468	57.44733901717708	-778.6914087461319
3.025586041657591	21.304204396927485	0.10253802238101573	99.33466513201715	74.74651329509344	-1506.4399460171564
21.941994624274464	93.34915389723027	2.0922874237195743	14.66646801411391	9.409098622818357	-201.05913051473698
92.4854430772907	38.45255228699995	19.13225219654977	8.715368222758645	47.15660981791767	-570.2026540376329
93.15813159512786	9.75558442495249	11.826750100522377	57.06102231637515	48.09762525074181	-609.4464439507484
68.35211232308109	9.693686503621834	56.756746898513676	77.48752671445092	86.57123501271234	-1138.7648214990295
61.38985848507916	69.79657444133072	0.18123826153941813	84.23156330354115	97.34298645090534	-1831.2180601734242
42.79610763551808	49.240368654603174	28.926577815508725	33.80050827184433	72.19248491243803	-1162.2156992882485
87.88812552790418	52.81739449445473	59.59851181928024	7.018473874644082	18.741371344109147	253.20913794203648
5.672453954883849	12.93138462216209	25.981044349678285	40.129652532060476	91.73051076955814	-1648.6569277009253
93.05132877983377	90.37014906985547	82.76475923509861	32.37816045753422	6.697104267236353	634.195066570609
92.14273487829595	21.568884573753277	99.74916870840364	46.6435450641721	18.49982100964569	583.1070808270463
20.156057796440805	12.7092558921021	45.636428412092734	1.3047523316049636	26.494312353339	-162.6723306849106
24.83895677924597	57.42140801806909	91.18630126704858	72.81505023183603	65.8030763863569	-660.6619565381292
7.7198604302442515	9.400664194988472	33.79390042501969	1.8256321586227364	44.40013126382901	-637.6864052056981
58.57782286444099	15.899830633927724	9.363725769807685	31.699631173696442	44.57405162687542	-666.1013141894593
34.755641601328804	66.69827975098535	41.94167826166105	80.24359851979932	89.06522215341487	-1450.144050183669
11.165003829877584	9.783428303245767	27.20910056499698	7.241632236030437	86.23693486620783	-1510.563410182791
63.98865400865904	26.708286151849535	51.40171180795492	84.69696721936386	14.418121088768487	236.7072367544422
82.89658750313434	22.467879334053787	21.62603607413075	77.11003521627075	36.269909553292536	-347.79405537158624
38.96950866286035	13.644848852623891	88.18132458408459	37.5734216840011	8.919880863683517	542.135331950879
31.406676932977284	63.121482202315136	30.234409531396455	48.63633369216809	41.29810748823945	-583.2227344483972
63.74247882580685	76.42227527251515	36.07922539853021	68.28374690886798	41.42806322997412	-461.20152560486554
50.995526651624836	35.07696968327404	94.40853155735867	74.52312716232078	94.21093491970754	-1105.4493672210397
56.80975069085421	25.764140791036006	88.22287316730724	86.34569886398735	4.6698878097884755	668.8274672569078
51.329133768407374	30.26470606550874	0.54053169170315	75.19407820443091	52.934897823330694	-931.1915393849786
76.81970271598279	55.16958998897995	32.934157998966775	70.21753317004384	62.765484252286896	-849.4810608940022
54.857572968989984	67.52120767511308	7.701509150255892	91.21017307326672	33.170308195452016	-512.4440886253922
94.31124999548797	14.410688598063203	9.71237643839087	74.12687439403419	35.21372894695488	-367.76488248196085
59.71417388205901	91.44155123864024	38.019816647248106	35.03990109674567	99.67611596509015	-1639.6826323635296
24.69123549368347	73.1121915660083	34.173319250333186	28.104363206543294	71.56569109525103	-1191.1390722376461
87.52062615049134	22.020905817750336	72.26806219338178	62.328106807490116	57.986970041462335	-413.3219928418506
71.66241094011218	60.40506943178529	66.89457039843899	27.529872605386007	69.40045643101715	-765.1649724427186
27.784544177294478	1.724514871884264	6.9739164973628975	64.79100719998237	80.81163816806983	-1485.7862302198573
24.77565506289722	34.324550996903504	6.954468523335688	93.38386476716644	77.39164243926945	-1459.149154930251
58.769484598014365	32.99621559161964	69.05078607398072	4.058229853876416	9.811002363097376	430.447693458341
88.10938426759473	29.43828234628456	47.107546826223846	90.60221048623562	92.43249899047683	-1284.0072815694698
84.0523085228416	73.73614603378802	94.77648232123143	71.96532046363238	46.22084146772243	-82.56067357109191
71.81031040539284	70.74459303195214	71.22039113725577	34.66711513728021	94.59478671492253	-1248.666658153434
17.54156286668376	44.99648043464667	84.72521950136368	86.42364947907612	56.28954151782723	-525.0860856815941
25.929669165920743	3.831471185868418	8.534864841880873	77.61688654329636	69.84200691620669	-1263.1385481190737
12.53672019132509	84.24385660121878	77.01321602471761	35.00792203046169	73.47005747461442	-976.9423333465086
92.62133227020726	36.16731663666373	46.80268833120629	87.03462814242005	71.46041922617144	-859.8928860310267
64.46137144408851	78.4554322205911	3.536195911033635	85.424048278263	23.582219755036537	-331.9623416118209
10.624016560107819	77.64050134296406	3.9474385064021456	55.22340528802435	32.61767014532339	-670.4897850242934
89.57652885152856	14.143072779481846	85.39374366952912	48.46542332932305	40.15131416155	49.31643623080765
59.36207141688969	81.30878647891748	15.50523247552743	58.75642196572459	52.39302270604937	-842.546399020544
21.863037782561456	69.17463165005574	68.95907918205462	7.747048649150745	89.68311508387691	-1314.5342657055273
23.08009752761262	55.809873820884924	81.58088954325608	58.32568808094661	14.296091836426639	298.5748088362128
82.2988102357856	41.618376684748945	87.63810208613377	47.63828360691252	35.021043719146185	118.32389424262055
79.02812517410355	80.0058346719661	31.03577219984679	16.686745398511317	47.52085425300291	-576.0881388107862
3.8163478215230584	26.73627697345826	41.091562029559	37.235723538184814	31.973673149458925	-367.1197622911546
84.13667814525297	68.06755367421009	91.63041958511712	35.52645402035382	28.835061460162613	249.0541886541164
1.0724173240558077	21.743106944663214	28.627323573223073	68.01517723289305	68.02845501591653	-1178.7036902782647
79.71727733722422	65.86359824589564	15.13075641521251	61.3298391472408	38.146425879082116	-483.7249889093778
77.13853229255166	23.505685876942227	48.28798614355498	77.4868584522308	31.42822082048141	-82.63860240403051
75.89705254939233	47.87482378420782	25.431750645687114	27.700612994669626	9.35121097199998	170.8143689437794
7.654553738821745	37.29152527852024	10.739993206984721	54.58742896127225	24.408402341309298	-427.3159584393479
44.78697684313878	40.823963889611306	47.55120316938333	4.919167887575682	54.18873518907377	-657.3793149559871
68.86686512687547	34.44628100885624	46.30548768259155	0.004744713734305961	18.935085110316052	117.59102594358995
5.383021366349572	74.84771602759443	88.6091138375863	13.510598839949628	42.95603643691497	-297.555583803741
89.96612349651086	23.689761154311473	82.52640844501506	56.25782313986255	35.944985654682185	104.99375535668298
56.81532799370773	5.739348247621178	0.7992885935480976	98.22990200517722	59.84080950118636	-1026.5145341353884
0.6698297273459497	94.91529423214101	33.221911413022255	73.88469586492317	13.407128340921037	-128.4949919773681
48.249006583926445	82.40410062796239	53.24750846499325	97.94087658741722	91.7697044728845	-1400.3186110789202
9.566288407775513	55.670031955705404	53.35915753265839	58.41927959070736	46.25212687508117	-578.4996015053935
23.767207546735435	3.189228189171245	71.69660839263138	37.81737998100622	19.184227518230625	186.30410283484218
92.59332898268877	33.93061387390295	62.670957896558534	78.8430886305933	18.747215583027522	307.60176668952266
55.9752724358989	79.58069132311763	61.77815646614945	32.22704045852858	7.683124930887441	367.12972262987637
47.9667997230249	67.76044850437033	55.86128281220951	48.74663548844467	10.047551503738338	266.21790027540413
24.157029326769795	97.64351920967994	28.917110529845758	58.64560997168397	93.01145319979382	-1682.9817215163266
93.03035247290494	97.62383178265229	10.722397097261215	11.707742527646436	90.4302882341319	-1552.081759365747
27.6082399457512	74.86617265389374	48.787650623923675	23.961244037871353	17.709895758849925	-4.725813626172908
